Team A,Team B,Winner,Victory,Victory Turn,Map played,Map ban1,Map ban2,Map ban3,Map ban4,Map ban5,Map ban6,Ban1,Ban2,Ban3,Ban4,Ban5,Ban6,Ban7,Ban8,Ban9,Ban10,Ban11,Ban12,Ban13,Ban14,PickA1,PickB1,PickA2,PickB2,PickA3,PickB3,PickA4,PickB4,PlayerA1,PlayerB1,PlayerA2,PlayerB2,PlayerA3,PlayerB3,PlayerA4,PlayerB4,Date,Division
848663783487307816,1191073219399139348,1191073219399139348,CC,52,lakes,rich highlands,tilted axis,inland sea,seven seas,pangaea standard,primordial,shaka,cleopatra (ptolemaic),simon bolivar,basil ii,catherine de medici (black queen),genghis khan,kublai khan (mongolia),alexander,gilgamesh,lautaro,harald varangian,philip ii,eleanor of aquitaine (england),hammurabi,menelik ii,trajan,tomyris,jadwiga,poundmaker,wu zetian,kupe,abraham lincoln,229584957293461504,266184659363168256,553299007816990752,151039102005936128,527964826774011906,409504762338213888,311143568049831937,277440755914506240,20/05/25,2
1185300521796501645,1267906166072021195,1267906166072021195,CC,83,tilted axis,rich highlands,inland sea,lakes,pangaea standard,primordial,seven seas,basil ii,harald hardrada,joao iii,tokugawa,gitarja,cleopatra (ptolemaic),lautaro,tomyris,philip ii,catherine de medici (black queen),elizabeth i,wu zetian,victoria,shaka,julius caesar,hojo tokimune,genghis khan,gilgamesh,victoria age of steam,lady six sky,eleanor of aquitaine (england),eleanor of aquitaine (france),214525644845875202,1277037182636523563,196025995998789632,731217157655887963,398214697817473025,529143150732640266,236518317886668800,293593676947390467,24/05/25,2
848663783487307816,1191073219399139348,1191073219399139348,CC,88,tilted axis,rich highlands,seven seas,inland sea,primordial,lakes,pangaea standard,kublai khan (mongolia),harald hardrada,lautaro,basil ii,cleopatra (ptolemaic),tomyris,catherine de medici (black queen),philip ii,julius caesar,gitarja,kupe,wu zetian,genghis khan,jadwiga,gilgamesh,harald varangian,victoria,elizabeth i,cyrus,trajan,joao iii,hammurabi,260487700547633152,143812731764473856,311143568049831937,266184659363168256,527964826774011906,151039102005936128,229584957293461504,277440755914506240,24/05/25,2
1234487501087965285,1326805503199936512,1234487501087965285,CC,53,lakes,primordial,pangaea standard,seven seas,rich highlands,inland sea,tilted axis,shaka,kupe,gilgamesh,alexander,philip ii,genghis khan,kublai khan (mongolia),tomyris,ambiorix,menelik ii,simon bolivar,montezuma,basil ii,cleopatra (egyptian),lautaro,julius caesar,trajan,catherine de medici (black queen),matthias corvinus,cree,dido,tokugawa,325335781180702740,1203003311884603402,326366887984496641,377404982464348162,838855571762970644,338033977472450560,160871523387834368,266205547940937729,19/01/25,3a
1320721077713764373,708475858486034474,1320721077713764373,CC,99,lakes,pangaea classic,tilted axis,pangaea standard,primordial,seven seas,rich highlands,alexander,gilgamesh,menelik ii,lady six sky,genghis khan,lautaro,julius caesar,kupe,catherine de medici (black queen),shaka,montezuma,simon bolivar,wu zetian,matthias corvinus,philip ii,tomyris,kublai khan (mongolia),trajan,hammurabi,nader shah,wilhelmina,eleanor of aquitaine (france),153963235345825802,146222256325001216,143015710715543553,287931737722322955,235837349819318272,363402144205897728,228420628665991169,259270978494791690,21/01/25,3a
1239108213102739506,708475858486034474,708475858486034474,CC,100,seven seas,inland sea,rich highlands,primordial,lakes,pangaea standard,tilted axis,genghis khan,harald hardrada,lautaro,kupe,tomyris,philip ii,catherine de medici (black queen),kublai khan (mongolia),harald varangian,alexander,hojo tokimune,simon bolivar,gilgamesh,julius caesar,shaka,dido,trajan,tokugawa,eleanor of aquitaine (england),montezuma,joao iii,menelik ii,519263921023221760,239411469223985152,363402144205897728,339851469580795904,265125382846414849,242590675512590336,225335929416581122,304641910192996354,22/01/25,3a
1184439620587495534,1234487501087965285,1234487501087965285,CC,83,tilted axis,lakes,primordial,pangaea standard,seven seas,rich highlands,inland sea,genghis khan,joao iii,philip ii,harald hardrada,gitarja,kupe,julius caesar,lautaro,tomyris,catherine de medici (black queen),hojo tokimune,kublai khan (mongolia),cleopatra (egyptian),wu zetian,alexander,trajan,simon bolivar,dido,elizabeth i,nader shah,tokugawa,cyrus,664183190243508254,179997120420380673,497044556970328064,160871523387834368,764846438537887797,326366887984496641,210871392227295232,325335781180702740,23/01/25,3a
1273877506319192104,1326805503199936512,1273877506319192104,CC,67,lakes,tilted axis,primordial,pangaea standard,seven seas,rich highlands,inland sea,genghis khan,philip ii,kupe,julius caesar,lautaro,tomyris,catherine de medici (black queen),theodora,tokugawa,moctezouma,nader shah,alexandre,gilgamesh,chaka,harald hardrade (varegue),victoria (vapeur),kubilai kan (mongolie),wu zetian,trajan,menelik ii,hedwige lere,cleopatre (egyptienne),440615594891542528,266205547940937729,209436024483479553,719863782888964116,244869590687940620,377404982464348162,414411082971742208,209712250976468992,25/01/25,3a
1239108213102739506,1320721077713764373,1320721077713764373,UNKNOWN,UNKNOWN,tilted axis,rich highlands,lakes,seven seas,pangaea standard,inland sea,primordial,gitarja,harald hardrada,kublai khan (mongolia),kupe,joao iii,philip ii,genghis khan,tokugawa,alexander,hojo tokimune,catherine de medici (black queen),gilgamesh,victoria,dido,tomyris,elizabeth i,harald varangian,julius caesar,eleanor of aquitaine (england),wilhelmina,lautaro,suleiman (kanuni),239411469223985152,269120569335742464,393823056319217664,310785105473830915,339851469580795904,533442699194269707,304641910192996354,143015710715543553,27/01/25,3a
1273877506319192104,1184439620587495534,1184439620587495534,CC,89,seven seas,tilted axis,rich highlands,primordial,inland sea,pangaea standard,lakes,alexander,kupe,catherine de medici (black queen),philip ii,tokugawa,hojo tokimune,genghis khan,harald hardrada,lautaro,pedro ii,cleopatra (egyptian),tamar,harald varangian,trajan,tomyris,gilgamesh,kublai khan (mongolia),julius caesar,wilhelmina,matthias corvinus,jadwiga,jaravarman vii,374555250398330881,764846438537887797,209436024483479553,664183190243508254,440615594891542528,185140252740943873,414411082971742208,497044556970328064,27/01/25,3a
UNKNOWN,UNKNOWN,UNKNOWN,Cultural,106,tilted axis,primordial,pangaea standard,inland sea,seven seas,rich highlands,lakes,harald hardrada,gitarja,tomyris,genghis khan,julius caesar,philip ii,alexander,kupe,hojo tokimune,lautaro,gilgamesh,wilhelmina,shaka,tokugawa,dido,victoria,joao iii,catherine de medici (black queen),cleopatra (egyptian),trajan,nader shah,elizabeth i,287931737722322955,533765911707123723,248869015823450112,209712250976468992,392381123474358283,1073567899580633139,265125382846414849,1203003311884603402,29/01/25,3a
1273877506319192104,1320721077713764373,1273877506319192104,CC,64,lakes,inland sea,seven seas,rich highlands,tilted axis,primordial,pangaea standard,catherine de medici (black queen),menelik ii,gilgamesh,genghis khan,trajan,alexander,simon bolivar,kupe,wu zetian,lautaro,ambiorix,tamar,montezuma,kublai khan (mongolia),tomyris,julius caesar,matthias corvinus (sub a,philip ii,pedro ii,wilhelmina,jadwiga,mvemba a nzinga,209436024483479553,152078122248962048,838855571762970644,153963235345825802,440615594891542528,228420628665991169,414411082971742208,533442699194269707,02/02/25,3a
1184439620587495534,708475858486034474,1184439620587495534,CC,130,primordial,pangaea standard,rich highlands,lakes,inland sea,seven seas,tilted axis,gilgamesh,genghis khan,hojo tokimune,kupe,catherine de medici (black queen),tomyris,gitarja,harald hardrada,elizabeth i,dido,basil ii,lautaro,kublai khan (mongolia),john curtin,wilhelmina,trajan,joao iii,philip ii,tamar,victoria,victoria age of steam,alexander,368423003177877505,363402144205897728,276055691935088641,287931737722322955,497044556970328064,146222256325001216,185140252740943873,265125382846414849,05/02/25,3a
1184439620587495534,1239108213102739506,1184439620587495534,CC,71,lakes,pangaea standard,rich highlands,primordial,inland sea,seven seas,tilted axis,kupe,genghis khan,ethiopie,basile,wu zetian,tomyris,cesar,zulu,cleopatre,moctezuma,alexandre,spain,kublai khan (mongolia),lautaro,gilgamesh,trajan,theodora,hamurabi,colombie,catherine de medici (black queen),nader,tokugawa,368423003177877505,239411469223985152,254606928976674818,183193351984644096,210871392227295232,339851469580795904,664183190243508254,389016207329722370,06/02/25,3a
1234487501087965285,1273877506319192104,1273877506319192104,CC,52,seven seas,primordial,inland sea,rich highlands,tilted axis,lakes,pangaea standard,harald hardrada,matthias corvinus,tomyris,alexander,julius caesar,kupe,lautaro,hojo tokimune,genghis khan,philip ii,kublai khan (mongolia),montezuma,gilgamesh,cleopatra (egyptian),catherine de medici (black queen),trajan,gitarja,shaka,cyrus,victoria,hammurabi,wilhelmina,179997120420380673,244869590687940620,160871523387834368,209436024483479553,325335781180702740,579719443353960448,295967173099257856,440615594891542528,07/02/25,3a
1234487501087965285,708475858486034474,1234487501087965285,CC,77,lakes,primordial,pangaea standard,inland sea,seven seas,tilted axis,rich highlands,shaka,catherine de medici (black queen),tomyris,julius caesar,montezuma,lautaro,matthias corvinus,kublai khan (mongolia),ba trieu,kupe,cleopatra (egyptian),trajan,gilgamesh,simon bolivar,genghis khan,alexander,lady six sky,philip ii,elizabeth i,tokugawa,poundmaker,hammurabi,146222256325001216,325335781180702740,287931737722322955,295967173099257856,248869015823450112,838855571762970644,363402144205897728,326366887984496641,10/02/25,3a
1184439620587495534,1320721077713764373,1184439620587495534,CC,89,inland sea,lakes,pangaea standard,rich highlands,primordial,seven seas,tilted axis,julius caesar,joao iii,tomyris,alexander,genghis khan,philip ii,gitarja,kupe,lautaro,simon bolivar,wu zetian,poundmaker,kublai khan (mongolia),trajan,harald hardrada,qin (unifier),catherine de medici (black queen),shaka,john curtin,lady six sky,hammurabi,pachacuti,368423003177877505,310785105473830915,210871392227295232,152078122248962048,276055691935088641,143015710715543553,764846438537887797,278213294693679114,10/02/25,3a
1326805503199936512,1239108213102739506,1326805503199936512,CC,113,lakes,pangaea standard,inland sea,primordial,rich highlands,tilted axis,seven seas,tomyris,julius caesar,lautaro,kupe,catherine de medici (black queen),alexander,simon bolivar,genghis khan,philip ii,kublai khan (mongolia),gilgamesh,ambiorix,menelik ii,hammurabi,shaka,tokugawa,trajan,montezuma,wilhelmina,harald varangian,wilfrid laurier,matthias corvinus,1203003311884603402,339851469580795904,1073567899580633139,183193351984644096,266205547940937729,1033664080600371210,280471441424777216,304641910192996354,13/02/25,3a
1234487501087965285,1239108213102739506,1234487501087965285,CC,45,tilted axis,primordial,inland sea,seven seas,pangaea standard,rich highlands,lakes,hojo tokimune,genghis khan,gitarja,kupe,tomyris,harald hardrada,lautaro,dido,catherine de medici (black queen),philip ii,kublai khan (mongolia),trajan,joao iii,gilgamesh,julius,elizabeth i,victoria,alexander,cyrus,john curtin,nader shah,kristina,325335781180702740,389016207329722370,838855571762970644,239411469223985152,326366887984496641,304641910192996354,179997120420380673,128950871320035328,13/02/25,3a
1273877506319192104,708475858486034474,708475858486034474,Cultural,123,rich highlands,inland sea,primordial,tilted axis,seven seas,pangaea standard,lakes,alexander,lautaro,tomyris,ambiorix,kublai khan (mongolia),menelik ii,genghis khan,kupe,gilgamesh,tokugawa,basil ii,trajan,shaka,theodora,philip ii,poundmaker,cleopatra (egyptian),eleanor of aquitaine (england),saladin (vizier),montezuma,catherine de medici (black queen),teddy roosevelt (bull moose),579719443353960448,519263921023221760,414411082971742208,392381123474358283,440615594891542528,265125382846414849,374555250398330881,225335929416581122,14/02/25,3a
1320721077713764373,1326805503199936512,1320721077713764373,CC,71,seven seas,pangaea standard,tilted axis,lakes,primordial,inland sea,rich highlands,alexander,julius caesar,tomyris,philip ii,lautaro,kupe,genghis khan,tokugawa,catherine de medici (black queen),hojo tokimune,simon bolivar,matthias corvinus,montezuma,dido,harald hardrada,shaka,tamar,gilgamesh,trajan,kublai khan (mongolia),victoria,hammurabi,153963235345825802,1203003311884603402,310785105473830915,266205547940937729,235837349819318272,377404982464348162,278213294693679114,719863782888964116,14/02/25,3a
UNKNOWN,UNKNOWN,708475858486034474,CC,133,lakes,rich highlands,primordial,inland sea,tilted axis,pangaea standard,seven seas,tokugawa,kupe,kublai khan (mongolia),lautaro,catherine de medici (black queen),alexander,gilgamesh,julius caesar,genghis khan,philip ii,montezuma,shaka,hammurabi,simon bolivar,tomyris,trajan,menelik ii,abraham lincoln,harald varangian,wu zetian,nader shah,victoria (sub externe),239411469223985152,363402144205897728,304641910192996354,287931737722322955,1033664080600371210,259270978494791690,183193351984644096,365586219511316490,18/02/25,3a
1239108213102739506,1273877506319192104,1273877506319192104,CC,62,seven seas,pangaea standard,primordial,rich highlands,tilted axis,lakes,inland sea,kublai khan (mongolia),kupe,julius caesar,philip ii,harald hardrada,genghis khan,dido,alexander,gilgamesh,shaka,eleanor of aquitaine (england),joao iii,trajan,catherine de medici (black queen),lautaro,tokugawa,harald varangian,tomyris,john curtin,hojo tokimune,nader shah,tamar,239411469223985152,440615594891542528,1033664080600371210,374555250398330881,242590675512590336,579719443353960448,339851469580795904,414411082971742208,18/02/25,3a
1320721077713764373,1234487501087965285,1234487501087965285,CC,86,tilted axis,lakes,primordial,pangaea standard,inland sea,seven seas,rich highlands,tomyris,harald hardrada,julius caesar,kupe,genghis khan,gitarja,elizabeth i,hojo tokimune,philip ii,gilgamesh,lautaro,dido,kublai khan (mongolia),victoria,joao iii,alexander,wilhelmina,catherine de medici (black queen),tokugawa,cyrus,frederick barbarossa,nader shah,143015710715543553,325335781180702740,533442699194269707,160871523387834368,235837349819318272,326366887984496641,278213294693679114,295967173099257856,19/02/25,3a
1326805503199936512,1184439620587495534,1184439620587495534,CC,101,pangaea standard,primordial,lakes,inland sea,rich highlands,seven seas,tilted axis,tomyris,lautaro,wu zetian,alexander,philip ii,shaka,julius caesar,montezuma,catherine de medici (black queen),genghis khan,gilgamesh,matthias corvinus,simon bolivar,ambiorix,trajan,kublai khan (mongolia),menelik ii,kupe,nader shah,hammurabi,hojo tokimune,jadwiga,338033977472450560,664183190243508254,377404982464348162,185140252740943873,209712250976468992,764846438537887797,533765911707123723,497044556970328064,20/02/25,3a
1320721077713764373,1273877506319192104,UNKNOWN,CC,60,lakes,primordial,inland sea,tilted axis,rich highlands,seven seas,pangaea standard,matthias corvinus,genghis khan,lautaro,alexander,menelik ii,tomyris,shaka,kupe,catherine de medici (black queen),philip ii,poundmaker,tokugawa,montezuma,gilgamesh,julius caesar,kublai khan (mongolia),ambiorix,trajan,suleiman (kanuni),jadwiga,victoria,hojo tokimune,310785105473830915,374555250398330881,228420628665991169,244869590687940620,153963235345825802,440615594891542528,278213294693679114,579719443353960448,22/02/25,3a
1234487501087965285,1184439620587495534,1234487501087965285,CC,70,rich highlands,primordial,pangaea standard,seven seas,tilted axis,inland sea,lakes,tokugawa,lautaro,catherine de medici (black queen),kupe,genghis khan,alexander,kublai khan (mongolia),shaka,menelik ii,tomyris,saladin (vizier),simon bolivar,ambiorix,montezuma,philip ii,hammurabi,poundmaker,trajan,jadwiga,suleiman (muhtesem),julius caesar,jaravarman vii,160871523387834368,764846438537887797,326366887984496641,664183190243508254,838855571762970644,276055691935088641,325335781180702740,300377014760767498,24/02/25,3a
1273877506319192104,1326805503199936512,1273877506319192104,CC,75,tilted axis,seven seas,primordial,lakes,inland sea,pangaea standard,rich highlands,catherine de medici (black queen),harald hardrada,genghis khan,gitarja,alexander,kupe,lautaro,tomyris,gilgamesh,philip ii,jadwiga,eleanor of aquitaine (england),kublai khan (mongolia),tokugawa,joao iii,dido,trajan,julius caesar,wilhelmina,john curtin,wu zetian,bresil,579719443353960448,533765911707123723,244869590687940620,338033977472450560,440615594891542528,209712250976468992,414411082971742208,1073567899580633139,28/02/25,3a
1326805503199936512,1234487501087965285,1234487501087965285,CC,62,rich highlands,pangaea standard,inland sea,lakes,seven seas,primordial,tilted axis,catherine de medici (black queen),menelik ii,kublai khan (mongolia),poundmaker,kupe,lautaro,tomyris,genghis khan,alexander,philip ii,simon bolivar,ambiorix,elizabeth i,jadwiga,saladin (vizier),shaka,montezuma,tokugawa,trajan,hammurabi,wilhelmina,basil ii,377404982464348162,325335781180702740,266205547940937729,295967173099257856,338033977472450560,838855571762970644,280471441424777216,179997120420380673,03/03/25,3a
1273877506319192104,1234487501087965285,1234487501087965285,CC,43,tilted axis,pangaea standard,rich highlands,lakes,seven seas,primordial,inland sea,lautaro,harald hardrada,genghis khan,julius caesar,alexander,philip ii,catherine de medici (black queen),tomyris,gitarja,kublai khan (mongolia),kupe,nader shah,montezuma,victoria,chandragupta,cyrus,wu zetian,trajan,wilhelmina,basil ii,hojo tokimune,ramses ii,209436024483479553,325335781180702740,414411082971742208,326366887984496641,440615594891542528,179997120420380673,579719443353960448,160871523387834368,04/03/25,3a
1320721077713764373,1239108213102739506,1320721077713764373,CC,70,primordial,pangaea standard,rich highlands,lakes,inland sea,tilted axis,seven seas,alexander,genghis khan,gilgamesh,tomyris,joao iii,harald hardrada,dido,julius caesar,philip ii,lautaro,catherine de medici (black queen),gitarja,simon bolivar,elizabeth i,kupe,hojo tokimune,victoria,kublai khan (mongolia),catherine de medici (manificence),trajan,matthias corvinus,nader shah,278213294693679114,339851469580795904,153963235345825802,304641910192996354,143015710715543553,183193351984644096,152078122248962048,239411469223985152,06/03/25,3a
UNKNOWN,UNKNOWN,UNKNOWN,CC,66,rich highlands,primordial,pangaea standard,seven seas,tilted axis,inland sea,lakes,philip ii,menelik ii,ambiorix,alexander,lautaro,genghis khan,tokugawa,julius caesar,saladin (vizier),catherine de medici (black queen),shaka,peter,tomyris,robert the bruce,kupe,tamar,jadwiga,mansa musa,wu zetian,victoria age of steam,montezuma,catherine de medici (manificence),225335929416581122,310785105473830915,265125382846414849,152078122248962048,259270978494791690,278213294693679114,519263921023221760,533442699194269707,07/03/25,3a
1326805503199936512,1320721077713764373,1320721077713764373,CC,50,pangaea standard,rich highlands,lakes,primordial,inland sea,seven seas,tilted axis,tomyris,alexander,philip ii,lautaro,kupe,genghis khan,kublai khan (mongolia),catherine de medici (black queen),shaka,julius caesar,trajan,hammurabi,montezuma,tamar,wu zetian,matthias corvinus,gilgamesh,ambiorix,victoria,suleiman (kanuni),nader shah,kristina,1203003311884603402,310785105473830915,280471441424777216,965324854431723621,533765911707123723,153963235345825802,338033977472450560,533442699194269707,09/03/25,3a
1184439620587495534,1273877506319192104,1273877506319192104,CC,63,seven seas,pangaea standard,primordial,lakes,inland sea,tilted axis,rich highlands,genghis khan,philip ii,lautaro,alexander,tomyris,julius caesar,timeout,harald varangian,kupe,hammurabi,montezuma,trajan,simon bolivar,gilgamesh,harald hardrada,kublai khan (mongolia),tokugawa,shaka,cleopatra (egyptian),hojo tokimune,poundmaker,matthias corvinus,368423003177877505,440615594891542528,276055691935088641,209436024483479553,764846438537887797,579719443353960448,664183190243508254,374555250398330881,10/03/25,3a
1326805503199936512,708475858486034474,708475858486034474,CC,84,lakes,pangaea standard,primordial,seven seas,tilted axis,inland sea,rich highlands,tomyris,julius caesar,lautaro,hojo tokimune,catherine de medici (black queen),trajan,genghis khan,gilgamesh,kupe,alexander,philip ii,menelik ii,wu zetian,jadwiga,shaka,kublai khan (mongolia),cyrus,nader shah,hammurabi,montezuma,wilhelmina,\ ba trieu,1203003311884603402,146222256325001216,338033977472450560,259270978494791690,1073567899580633139,248869015823450112,280471441424777216,287931737722322955,10/03/25,3a
708475858486034474,1184439620587495534,UNKNOWN,CC,73,lakes,rich highlands,unknown,pangaea standard,inland sea,primordial,tilted axis,menelik ii,alexander,shaka,genghis khan,basil ii,wu zetian,philip ii,catherine de medici (black queen),julius caesar,lautaro,cleopatra (egyptian),simon bolivar,lady six sky,montezuma,kupe,ambiorix,trajan,gilgamesh,kublai khan (mongolia),tomyris,ba trieu,jadwiga,265125382846414849,254606928976674818,248869015823450112,368423003177877505,146222256325001216,185140252740943873,287931737722322955,497044556970328064,11/03/25,3a
1234487501087965285,708475858486034474,1234487501087965285,CC,37,tilted axis,primordial,pangaea standard,seven seas,lakes,inland sea,rich highlands,julius caesar,lautaro,philip ii,gitarja,kupe,genghis khan,harald hardrada,basil ii,tomyris,catherine de medici (black queen),joao iii,nader shah,eleanor of aquitaine (france),trajan,alexander,hojo tokimune,cyrus,dido,ramses ii,eleanor of aquitaine (england),elizabeth i,jadwiga,325335781180702740,265125382846414849,179997120420380673,287931737722322955,160871523387834368,225335929416581122,295967173099257856,363402144205897728,12/03/25,3a
1184439620587495534,1239108213102739506,1184439620587495534,CC,65,primordial,pangaea standard,inland sea,rich highlands,lakes,seven seas,tilted axis,wu zetian,harald hardrada,tomyris,genghis khan,lautaro,julius caesar,dido,kupe,joao iii,alexander,kublai khan (mongolia),wilhelmina,gilgamesh,hojo tokimune,gitarja,catherine de medici (black queen),philip ii,elizabeth i,victoria,trajan,lady six sky,matthias corvinus,368423003177877505,239411469223985152,276055691935088641,1033664080600371210,210871392227295232,183193351984644096,185140252740943873,304641910192996354,12/03/25,3a
1239108213102739506,1326805503199936512,1326805503199936512,CC,84,lakes,inland sea,tilted axis,pangaea standard,primordial,rich highlands,seven seas,shaka,lautaro,gilgamesh,genghis khan,philip ii,alexander,kublai khan (mongolia),menelik ii,tomyris,kupe,wu zetian,ambiorix,montezuma,simon bolivar,julius caesar,catherine de medici (black queen),trajan,matthias corvinus,wilfrid laurier,harald varangian,hammurabi,cyrus,304641910192996354,377404982464348162,183193351984644096,719863782888964116,239411469223985152,266205547940937729,339851469580795904,1203003311884603402,14/03/25,3a
1184439620587495534,1326805503199936512,1184439620587495534,CC,74,rich highlands,pangaea standard,primordial,inland sea,seven seas,tilted axis,lakes,philip ii,tomyris,alexander,menelik ii,lautaro,ambiorix,julius caesar,catherine de medici (black queen),kupe,genghis khan,saladin (vizier),simon bolivar,jadwiga,montezuma,poundmaker,kublai khan (mongolia),hammurabi,trajan,jaravarman vii,harald varangian,wilhelmina,wilfrid laurier,300377014760767498,338033977472450560,764846438537887797,209712250976468992,497044556970328064,266205547940937729,368423003177877505,280471441424777216,16/03/25,3a
1239108213102739506,1234487501087965285,1234487501087965285,CC,78,rich highlands,tilted axis,pangaea standard,inland sea,seven seas,primordial,lakes,trajan,philip ii,catherine de medici (black queen),genghis khan,shaka,alexander,lautaro,menelik ii,ambiorix,kupe,hammurabi,tomyris,eleanor of aquitaine (england),simon bolivar,cleopatra (ptolemaic),saladin (vizier),kublai khan (mongolia),poundmaker,suleiman (kanuni),elizabeth i,ba trieu,wilfrid laurier,239411469223985152,325666405485772801,304641910192996354,179997120420380673,242590675512590336,295967173099257856,1033664080600371210,326366887984496641,18/03/25,3a
708475858486034474,1273877506319192104,1273877506319192104,CC,92,lakes,rich highlands,tilted axis,pangaea standard,inland sea,primordial,seven seas,shaka,julius caesar,kublai khan (mongolia),genghis khan,wu zetian,lautaro,tomyris,alexander,menelik ii,philip ii,montezuma,gilgamesh,nader shah,ba trieu,cleopatra (ptolemaic),catherine de medici (black queen),trajan,kupe,simon bolivar,saladin (vizier),ambiorix,tamar,287931737722322955,374555250398330881,265125382846414849,579719443353960448,363402144205897728,440615594891542528,248869015823450112,414411082971742208,19/03/25,3a
1273877506319192104,1239108213102739506,1273877506319192104,CC,101,rich highlands,primordial,tilted axis,inland sea,seven seas,pangaea standard,lakes,catherine de medici (black queen),genghis khan,ambiorix,shaka,cleopatra (ptolemaic),alexander,julius caesar,lautaro,philip ii,menelik ii,kublai khan (mongolia),montezuma,matthias corvinus,nader shah,kupe,poundmaker,saladin (vizier),trajan,tomyris,harald varangian,tamar,lady six sky,374555250398330881,389016207329722370,440615594891542528,183193351984644096,209436024483479553,1033664080600371210,414411082971742208,239411469223985152,23/03/25,3a
1234487501087965285,1320721077713764373,1234487501087965285,CC,83,tilted axis,rich highlands,lakes,inland sea,pangaea standard,primordial,seven seas,lautaro,harald hardrada,catherine de medici (black queen),philip ii,julius caesar,kupe,genghis khan,cleopatra (ptolemaic),gitarja,tomyris,trajan,dido,alexander,eleanor of aquitaine (england),joao iii,wilhelmina,elizabeth i,kublai khan (mongolia),cyrus,victoria,nader shah,suleiman (kanuni),325666405485772801,153963235345825802,838855571762970644,310785105473830915,325335781180702740,152078122248962048,295967173099257856,143015710715543553,23/03/25,3a
1320721077713764373,1184439620587495534,1320721077713764373,CC,68,primordial,rich highlands,pangaea standard,lakes,seven seas,tilted axis,inland sea,catherine de medici (black queen),harald hardrada,hojo tokimune,gitarja,genghis khan,philip ii,elizabeth i,dido,kupe,joao iii,lautaro,tomyris,alexander,kublai khan (mongolia),victoria,eleanor of aquitaine (england),victoria age of steam,wilhelmina,julius caesar,lady six sky,eleanor of aquitaine (france),john curtin,152078122248962048,210871392227295232,153963235345825802,368423003177877505,310785105473830915,185140252740943873,143015710715543553,497044556970328064,26/03/25,3a
1184439620587495534,1273877506319192104,1273877506319192104,CC,106,rich highlands,seven seas,primordial,lakes,inland sea,pangaea standard,tilted axis,alexander,menelik ii,genghis khan,ambiorix,philip ii,lautaro,catherine de medici (black queen),julius caesar,tomyris,poundmaker,matthias corvinus,kublai khan (mongolia),shaka,tamar,(ptolemaic),saladin (vizier),trajan,kupe,wilhelmina,simon bolivar,wilfrid laurier,chandragupta,300377014760767498,440615594891542528,764846438537887797,374555250398330881,368423003177877505,209436024483479553,185140252740943873,414411082971742208,30/03/25,3a
1320721077713764373,1262868597613658123,1320721077713764373,CC,85,pangaea standard,rich highlands,tilted axis,inland sea,seven seas,lakes,primordial,matthias corvinus,genghis khan,alexander,catherine de medici (black queen),shaka,julius caesar,wu zetian,lautaro,kublai khan (mongolia),tomyris,philip ii,jadwiga,montezuma,suleiman (kanuni),cleopatra (ptolemaic),trajan,tamar,simon bolivar,kupe,pachacuti,nader shah,basil ii,153963235345825802,314048975344893953,310785105473830915,398596522712760320,152078122248962048,1287044034724102299,533442699194269707,181412282641678336,04/04/25,3a
1184439620587495534,1320650158064537601,1184439620587495534,CC,64,lakes,rich highlands,inland sea,pangaea standard,primordial,seven seas,tilted axis,alexander,lautaro,tomyris,genghis khan,wu zetian,cleopatra (ptolemaic),catherine de medici (black queen),gilgamesh,simon bolivar,philip ii,menelik ii,cleopatra (egyptian),basil ii,lady six sky,kupe,shaka,hammurabi,kublai khan (mongolia),jadwiga,trajan,mvemba a nzinga,harald varangian,185140252740943873,724660480114950294,764846438537887797,782730106912899143,497044556970328064,156499847489388544,300377014760767498,521663351542251522,04/04/25,3a
1184439620587495534,1320650158064537601,1184439620587495534,CC,49,seven seas,rich highlands,inland sea,lakes,pangaea standard,primordial,tilted axis,julius caesar,harald hardrada,tomyris,philip ii,genghis khan,kupe,alexander,lautaro,kublai khan (mongolia),matthias corvinus,gilgamesh,harald varangian,simon bolivar,gitarja,catherine de medici (black queen),wu zetian,wilhelmina,cleopatra (ptolemaic),jadwiga,elizabeth i,shaka,trajan,210871392227295232,784867527037419582,276055691935088641,782730106912899143,497044556970328064,357934509527662596,764846438537887797,643513204877557761,07/04/25,3a
1183490449097371651,1184439620587495534,1184439620587495534,CC,66,inland sea,tilted axis,seven seas,primordial,rich highlands,pangaea standard,lakes,lautaro,harald hardrada,philip ii,gitarja,alexander,cleopatra (ptolemaic),joao iii,catherine de medici (black queen),john curtin,genghis khan,julius caesar,elizabeth i,tomyris,simon bolivar,lady six sky,shaka,kupe,wilhelmina,kublai khan (mongolia),victoria,harald varangian,nader shah,477049329430036491,185140252740943873,407613149232234499,368423003177877505,306460123122106368,210871392227295232,156577508370677760,276055691935088641,22/04/25,3a
1184439620587495534,1183490449097371651,1184439620587495534,CC,52,pangaea standard,rich highlands,inland sea,lakes,primordial,seven seas,tilted axis,simon bolivar,genghis khan,shaka,basil ii,montezuma,theodora,wu zetian,catherine de medici (black queen),lautaro,alexander,jadwiga,trajan,kupe,kublai khan (mongolia),cleopatra (ptolemaic),ambiorix,julius caesar,tomyris,nader shah,cyrus,hammurabi,hojo tokimune,185140252740943873,477049329430036491,254606928976674818,407613149232234499,276055691935088641,306460123122106368,497044556970328064,458909161707536388,24/04/25,3a
